systemName;route;banner;groupName;roots
myse;E1;;Shah Alam;mys.e001sha
myse;E1;;;mys.e001
myse;E2;;;mys.e002
myse;E3;;;mys.e003
myse;E3;;Tamam Bukit Indah;mys.e003tam
myse;E5;;;mys.e005
myse;E6;;;mys.e006
myse;E6;;Putrajaya;mys.e006put
myse;E7;;;mys.e007
myse;E8;;;mys.e008
myse;E9;;;mys.e009
myse;E9;;Pandan Indah;mys.e009pan
myse;E10;;;mys.e010
myse;E10;;Taman Bukit Angkasa;mys.e010tam
myse;E11;;;mys.e011
myse;E11;;Puc;mys.e011puc
myse;E12;;;mys.e012
myse;E13;;;mys.e013
myse;E14;;;mys.e014
myse;E15;;;mys.e015
myse;E17;;;mys.e017
myse;E18;;;mys.e018
myse;E18;;Taman Teratai;mys.e018tam
myse;E20;;;mys.e020
myse;E21;;;mys.e021
myse;E22;;;mys.e022
myse;E22;;Pasir Gundang;mys.e022pas
myse;E23;;Damansara Link;mys.e023
myse;E23;;Kerinchi Link;mys.e023ker
myse;E23;;Penchala Link;mys.e023pen
myse;E24;;;mys.e024
myse;E25;;;mys.e025
myse;E26;;;mys.e026
myse;E28;;;mys.e028
myse;E29;;;mys.e029
myse;E30;;;mys.e030
myse;E33;;;mys.e033
myse;E33;;Batu Caves;mys.e033bat
myse;E35;;;mys.e035
myse;E36;;;mys.e036
myse;E37;;;mys.e037
myse;E37;;Bukit Jalil;mys.e037buk
myse;E38;;;mys.e038
